names	district	location	xaxis	yaxis	roomspace	orientation	numrooms	height	floors	owner	postdate	attrs	price
杨庄北区 1室1厅 4500元	石景山	杨庄	116.195177	39.932325	53㎡	南 北	1室1厅1卫	低楼层	（7层）	链家	13天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	4500
整租 · 裕隆新村精装一居 天秀花园309医院	海淀	马连洼	116.276074	40.029716	64㎡	南	1室1厅1卫	中楼层	（6层）	链家	13天前发布	{'decoration': '精装'}	6500
整租 · gogo新世代 1室1厅 4800元	丰台	方庄	116.429293	39.872461	28㎡	东	1室1厅1卫	中楼层	（23层）	链家	13天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	4800
五里坨 1室1厅 3000元	石景山	石景山其它	116.134735	39.96164	41㎡	南	1室1厅1卫	低楼层	（6层）	链家	13天前发布	{'is_key': '随时看房'}	3000
整租 ·    电梯房 ， 宽敞干净的大一居室	顺义	顺义城	116.670101	40.118729	73㎡	东	1室1厅1卫	低楼层	（18层）	链家	13天前发布	{'central_heating': '集中供暖'}	3200
整租 · 柏林爱乐四期 1室1厅 6000元	朝阳	常营	116.591814	39.929959	67㎡	西	1室1厅1卫	低楼层	（11层）	链家	13天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	6000
整租 ·   精装全南一居室出租，家电家具齐全随时看房	朝阳	欢乐谷	116.499339	39.884675	72㎡	南	1室1厅1卫	低楼层	（25层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	9500
整租 ·   一万米家园  三层 一居室 家具家电齐全 业主诚租	房山	良乡	116.153238	39.745157	51㎡	东	1室1厅1卫	中楼层	（6层）	链家	13天前发布	{}	2700
整租 ·   凯德锦绣精装修一居室，第一次出租	朝阳	四惠	116.498691	39.922943	82㎡	南	1室1厅1卫	低楼层	（26层）	链家	13天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	11500
整租 ·   夏霖园一改二一居室 采光好 中楼层 适合居住	海淀	西北旺	116.271742	40.058056	56㎡	南	1室1厅1卫	中楼层	（6层）	链家	13天前发布	{'is_subway_house': '近地铁', 'decoration': '精装'}	5600
整租 ·  和平里五区精装修一居室，短租半年左右	东城	和平里	116.426912	39.960779	41㎡	西南	1室1厅1卫	中楼层	（6层）	链家	8天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	5500
K2清水湾 1室0厅 3200元	通州	潞苑	116.689177	39.931339	40㎡	东	1室0厅1卫	高楼层	（27层）	链家	12天前发布	{'central_heating': '集中供暖', 'is_key': '随时看房'}	3200
整租 · 平乐园小区简装一居室 低楼层，看房随时	朝阳	北工大	116.487808	39.889853	47㎡	南	1室1厅1卫	低楼层	（6层）	链家	10天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	4800
北京新天地四期 1室1厅 5600元	朝阳	常营	116.612889	39.923544	66㎡	西南	1室1厅1卫	高楼层	（26层）	链家	4天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	5600
保利金泉 1室1厅 9500元	朝阳	亚运村	116.418802	40.010659	77㎡	南	1室1厅1卫	低楼层	（30层）	链家	7天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	9500
整租 ·   慧谷阳光 北向一居室  精装全齐 随时起租	朝阳	望京	116.486419	40.009034	52㎡	北	1室0厅1卫	高楼层	（16层）	链家	12天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	7300
整租 · 专家国际公馆 1房间1卫 7800元	海淀	清河	116.360866	40.047222	60㎡	南	1房间1卫	中楼层	（5层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	7800
云景西里南区 1室1厅 3300元	通州	梨园	116.667208	39.885232	46㎡	北	1室1厅1卫	高楼层	（6层）	链家	11天前发布	{'central_heating': '集中供暖', 'is_key': '随时看房'}	3300
整租 · 三环里  北广精装开间  拎包入住	西城	六铺炕	116.390177	39.967981	39㎡	东	1室0厅1卫	高楼层	（16层）	链家	12天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	5600
红杉一品 1室1厅 3800元	顺义	顺义城	116.653551	40.130253	62㎡	南	1室1厅1卫	中楼层	（16层）	链家	11天前发布	{'central_heating': '集中供暖', 'is_key': '随时看房'}	3800
整租 · 文慧园 1室1厅 6500元	海淀	新街口	116.369191	39.955198	47㎡	南 北	1室1厅1卫	低楼层	（6层）	链家	11天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	6500
时尚街区东区 1室0厅 4000元	通州	梨园	116.674125	39.888623	49㎡	南	1室0厅1卫	低楼层	（13层）	链家	11天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	4000
整租 ·   房子东向开间  精装修  家具家电齐全  看房提前预约	朝阳	华威桥	116.47638	39.875691	47㎡	东	1室0厅1卫	中楼层	（17层）	链家	11天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	6100
整租 · 旧宫新苑南区 1室1厅 4100元	大兴	旧宫	116.462042	39.803975	61㎡	南 北	1室1厅1卫	中楼层	（18层）	链家	11天前发布	{'central_heating': '集中供暖', 'is_key': '随时看房'}	4100
新城阳光 1室1厅 4000元	通州	梨园	116.669921	39.88789	61㎡	西南	1室1厅1卫	中楼层	（13层）	链家	5天前发布	{'central_heating': '集中供暖', 'is_new': '新上'}	4000
整租 · 建工家园 1室1厅 5000元	朝阳	十里河	116.488988	39.870064	65㎡	北	1室1厅1卫	低楼层	（23层）	链家	10天前发布	{'decoration': '精装'}	5000
定福家园3号院 1室1厅 6200元	朝阳	定福庄	116.57265	39.928837	62㎡	东 北	1室1厅1卫	低楼层	（12层）	链家	11天前发布	{'is_subway_house': '近地铁'}	6200
东直门 精装修 一居室 看房提前预约 4.19之后入住	东城	东直门	116.441446	39.943621	47㎡	南	1室1厅1卫	高楼层	（18层）	链家	11天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	6500
整租 · 京投银泰琨御府 1房间1卫 9000元	海淀	四季青	116.29797	39.939975	60㎡	西	1房间1卫	低楼层	（16层）	链家	11天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	9000
整租 ·   金泉时代 出租办公 交通便利 看房随时	朝阳	亚运村	116.422211	40.011387	159㎡	西	1室1厅1卫	低楼层	（25层）	链家	11天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	20000
黄村中里 1室1厅 4000元	大兴	黄村中	116.347586	39.738759	68㎡	南	1室1厅1卫	高楼层	（18层）	链家	11天前发布	{'is_subway_house': '近地铁', 'is_key': '随时看房'}	4000
整租 · 三合北巷 1室1厅 3300元	大兴	黄村中	116.327248	39.741504	58㎡	南 北	1室1厅1卫	低楼层	（18层）	链家	11天前发布	{'central_heating': '集中供暖'}	3300
荣丰2008 1室0厅 4200元	西城	广安门	116.343245	39.900529	32㎡	南	1室0厅1卫	中楼层	（20层）	链家	11天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	4200
整租 · 怡海花园恒丰园 1室1厅 6300元	丰台	玉泉营	116.309431	39.842691	69㎡	西南	1室1厅1卫	中楼层	（26层）	链家	11天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	6300
整租 · 郁花园三里，拎包入住，适合单身和小夫妻居住	大兴	郁花园	116.34004	39.775896	48㎡	南	1室1厅1卫	低楼层	（16层）	链家	10天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	3700
整租 · 首开国风美唐综合楼 1房间1卫 5700元	昌平	回龙观	116.36695	40.079241	60㎡	南	1房间1卫	中楼层	（17层）	链家	4天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5700
整租 · gogo新世代 1室0厅 5500元	丰台	方庄	116.429293	39.872461	46㎡	南	1室0厅1卫	高楼层	（32层）	链家	10天前发布	{'is_subway_house': '近地铁', 'decoration': '精装'}	5500
整租 · 双龙南里 精装修 电梯房 一居室	朝阳	华威桥	116.488534	39.875468	44㎡	南	1室1厅1卫	中楼层	（18层）	链家	3天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5000
青年公寓 1室1厅 5800元	海淀	皂君庙	116.334602	39.972618	42㎡	北	1室1厅1卫	中楼层	（17层）	链家	4天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_new': '新上', 'is_key': '随时看房'}	5800
7克拉 2房间1卫 5000元	丰台	马家堡	116.391671	39.845707	41㎡	西	2房间1卫	中楼层	（11层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	5000
鼎立水岸家园 1室0厅 5500元	丰台	北京南站	116.372015	39.86688	58㎡	北	1室0厅1卫	高楼层	（21层）	链家	10天前发布	{'central_heating': '集中供暖'}	5500
整租 ·    金融街 西城晶华 精装正规一居 阳光房朝小区安静	西城	金融街	116.372543	39.927054	54㎡	东	1室1厅1卫	低楼层	（7层）	链家	10天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	12000
保利春天派 2房间2卫 3600元	大兴	天宫院	116.32567	39.675219	52㎡	南	2房间2卫	高楼层	（10层）	链家	10天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	3600
整租 · 美景东方 1室1厅 6500元	朝阳	华威桥	116.47638	39.875691	55㎡	南	1室1厅1卫	高楼层	（25层）	链家	10天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6500
欣园小区 1室1厅 4800元	丰台	马连道	116.336908	39.878778	45㎡	南	1室1厅1卫	中楼层	（6层）	链家	10天前发布	{'central_heating': '集中供暖'}	4800
惠民家园 1室1厅 5000元	门头沟	大峪	116.100772	39.944701	66㎡	南 北	1室1厅1卫	中楼层	（6层）	链家	10天前发布	{'central_heating': '集中供暖'}	5000
天桥北里 1室1厅 5000元	西城	陶然亭	116.403304	39.891691	52㎡	东	1室1厅1卫	中楼层	（7层）	链家	10天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	5000
整租 ·   远见名苑朝北正规一居室，对花园	西城	广安门	116.344985	39.891739	49㎡	北	1室1厅1卫	低楼层	（25层）	链家	10天前发布	{'is_subway_house': '近地铁', 'decoration': '精装'}	6000
锋创科技园 2房间1卫 4000元 复式	亦庄开发区	亦庄	116.574931	39.787887	27㎡	北	2房间1卫	低楼层	（19层）	链家	10天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	4000
整租 · 绿雅阁 1室1厅 6200元	朝阳	芍药居	116.442504	39.994467	52㎡	北	1室1厅1卫	高楼层	（25层）	链家	10天前发布	{'decoration': '精装', 'central_heating': '集中供暖'}	6200
整租 · 圆明园西路3号院 1室1厅 5000元	海淀	马连洼	116.286349	40.029154	43㎡	南	1室1厅1卫	高楼层	（6层）	链家	10天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	5000
朗琴园 1室1厅 7000元	西城	广安门	116.348282	39.892777	59㎡	北	1室1厅1卫	高楼层	（29层）	链家	5天前发布	{'is_subway_house': '近地铁', 'is_new': '新上'}	7000
核桃园北里 1室1厅 6000元	朝阳	东大桥	116.462517	39.931273	52㎡	南 北	1室1厅1卫	低楼层	（5层）	链家	10天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	6000
整租 · 丝竹园  一居室 采光好 近期可入住	朝阳	健翔桥	116.385994	39.995747	45㎡	西	1室1厅1卫	中楼层	（9层）	链家	10天前发布	{'central_heating': '集中供暖'}	5500
整租 ·   百子湾家园 温馨一居室出租 拎包入住	朝阳	百子湾	116.516836	39.906378	64㎡	北	1室1厅1卫	低楼层	（16层）	链家	9天前发布	{'decoration': '精装', 'central_heating': '集中供暖'}	6200
整租 · 近地铁 随时看房和起租 稳定长租 配套多元化 一居室	朝阳	太阳宫	116.456721	39.979209	49㎡	北	1室1厅1卫	低楼层	（21层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	7000
整租 · 甘露西园 1室0厅 6800元	朝阳	十里堡	116.514014	39.921793	50㎡	西	1室0厅1卫	高楼层	（14层）	链家	9天前发布	{'decoration': '精装', 'central_heating': '集中供暖'}	6800
整租 ·   白石桥 正规一居室 干净整洁拎包入住	海淀	甘家口	116.332948	39.935111	37㎡	东	1室1厅1卫	高楼层	（20层）	链家	9天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	6200
整租 · 本家润园北向一居室有客厅 地铁7号线广渠门内	东城	东花市	116.443702	39.900208	48㎡	北	1室1厅1卫	低楼层	（18层）	链家	9天前发布	{'central_heating': '集中供暖', 'is_key': '随时看房'}	5700
整租 · 芳城园二区 1室1厅 5000元	丰台	方庄	116.438765	39.873373	46㎡	东南	1室1厅1卫	高楼层	（25层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	5000
整租 · 裘马都 1室1厅 15000元	朝阳	三元桥	116.466282	39.972255	75㎡	东南	1室1厅1卫	中楼层	（21层）	链家	9天前发布	{'decoration': '精装', 'central_heating': '集中供暖'}	15000
新通国际花园 1室0厅 3800元	通州	梨园	116.679317	39.889108	56㎡	南	1室0厅1卫	中楼层	（21层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	3800
整租 · 清上园 1室1厅 5300元	海淀	安宁庄	116.337135	40.044991	58㎡	西北	1室1厅1卫	高楼层	（19层）	链家	3天前发布	{'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5300
整租 ·   美利山 复式 家具家电齐全 房屋整洁干净 复式	朝阳	百子湾	116.511545	39.904464	42㎡	北	2房间1卫	中楼层	（12层）	链家	9天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6000
乐想汇 1房间1卫 6400元	朝阳	北苑	116.445474	40.05627	72㎡	南	1房间1卫	高楼层	（18层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	6400
郁花园一里 1室0厅 3600元	大兴	郁花园	116.344557	39.780149	49㎡	南	1室0厅1卫	高楼层	（6层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖', 'is_key': '随时看房'}	3600
整租 ·   双井 富力城C区精装一居室 拎包入住	朝阳	双井	116.463708	39.901166	66㎡	北	1室1厅1卫	中楼层	（25层）	链家	7天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	10000
整租 · 怡清园精装修一居室家具家电齐全拎包入住	海淀	清河	116.367293	40.043059	56㎡	南 北	1室1厅1卫	低楼层	（6层）	链家	5天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖', 'is_new': '新上'}	5200
整租 · 建国街一里 1室1厅 4300元	丰台	看丹桥	116.299697	39.854141	56㎡	南	1室1厅1卫	低楼层	（6层）	链家	9天前发布	{'is_subway_house': '近地铁', 'decoration': '精装', 'central_heating': '集中供暖'}	4300
整租 ·   南北通透的正规一居室，次顶层，采光较好，位置较好	顺义	顺义城	116.660144	40.120667	69㎡	南 北	1室1厅1卫	高楼层	（6层）	链家	9天前发布	{'central_heating': '集中供暖'}	3400
整租 · 三里河一区2号院 1室1厅 9500元	西城	月坛	116.348334	39.923338	56㎡	南	1室1厅1卫	中楼层	（18层）	链家	8天前发布	{'decoration': '精装', 'central_heating': '集中供暖'}	9500
小南庄社区 1室1厅 6200元	海淀	苏州桥	116.31231	39.971679	52㎡	南	1室1厅1卫	中楼层	（6层）	链家	8天前发布	{'central_heating': '集中供暖'}	6200
万科五号精装东向开间，近朝阳公园	朝阳	甜水园	116.483539	39.930342	59㎡	东	1室0厅1卫	中楼层	（16层）	链家	9天前发布	{'is_subway_house': '近地铁', 'central_heating': '集中供暖'}	8500
